Temperature,Log_Loss
2.089999999999999,0.24126218777215744
2.099999999999999,0.2416558206555093
2.109999999999999,0.2420502378680349
2.119999999999999,0.24244541744011588
2.129999999999999,0.24284133782124992
2.1399999999999992,0.2432379778705389
2.149999999999999,0.24363531684743556
2.1599999999999993,0.24403333440273992
2.169999999999999,0.24443201056983785
2.1799999999999993,0.244831325756174
2.189999999999999,0.2452312607349517
2.199999999999999,0.24563179663705317
2.209999999999999,0.24603291494317242
2.219999999999999,0.2464345974761555
2.229999999999999,0.2468368263935404
2.239999999999999,0.24723958418029118
2.249999999999999,0.247642853641721
2.259999999999999,0.2480466178965967
2.269999999999999,0.2484508603704217
2.279999999999999,0.24885556478888968
2.289999999999999,0.24926071517150544
2.299999999999999,0.24966629582536765
2.309999999999999,0.25007229133910797
2.319999999999999,0.2504786865769835
2.329999999999999,0.2508854666731162
2.339999999999999,0.2512926170258764
2.3499999999999988,0.251700123292406
2.359999999999999,0.25210797138327656
2.3699999999999988,0.25251614745727957
2.379999999999999,0.25292463791634395
2.389999999999999,0.2533334294005782
2.399999999999999,0.2537425087834328
2.409999999999999,0.25415186316698024
2.419999999999999,0.25456147987730915
2.429999999999999,0.2549713464600283
2.439999999999999,0.2553814506758795
2.449999999999999,0.2557917804964543
2.459999999999999,0.25620232410001326
2.469999999999999,0.2566130698674036
2.479999999999999,0.25702400637807366
2.489999999999999,0.25743512240618044
2.4999999999999987,0.2578464069167893
2.509999999999999,0.25825784906216126
2.5199999999999987,0.2586694381781273
2.529999999999999,0.2590811637805465
2.5399999999999987,0.2594930155618457
2.549999999999999,0.2599049833876388
2.5599999999999987,0.2603170572934239
2.569999999999999,0.2607292274813551
2.5799999999999987,0.2611414843170885
2.589999999999999,0.2615538183266991
2.5999999999999988,0.2619662201936676
2.609999999999999,0.26237868075593496
2.6199999999999988,0.2627911910030232
2.629999999999999,0.26320374207321984
2.639999999999999,0.2636163252508259
2.649999999999999,0.26402893196346483
2.659999999999999,0.26444155377945
2.6699999999999986,0.26485418240521164
2.679999999999999,0.26526680968277894
2.6899999999999986,0.2656794275873184
2.699999999999999,0.2660920282247249
2.7099999999999986,0.2665046038292656
2.719999999999999,0.26691714676127504
2.7299999999999986,0.26732964950489957
2.739999999999999,0.26774210466589055
2.7499999999999987,0.2681545049694448
2.759999999999999,0.26856684325809105
2.7699999999999987,0.2689791124896218
2.779999999999999,0.2693913057350687
2.7899999999999987,0.2698034161767205
2.799999999999999,0.27021543710618373
2.8099999999999987,0.27062736192248316
2.819999999999999,0.2710391841302024
2.8299999999999987,0.27145089733766326
2.8399999999999985,0.2718624952551432
2.8499999999999988,0.27227397169312945
2.8599999999999985,0.27268532056060907
2.8699999999999988,0.27309653586339483
2.8799999999999986,0.27350761170248444
2.889999999999999,0.27391854227245466
2.8999999999999986,0.27432932185988695
2.909999999999999,0.2747399448418255
2.9199999999999986,0.27515040568426696
2.929999999999999,0.27556069894067997
